leaf_categ_id,LEAF_CATEG_NAME
50982,"Clothing, Shoes & Accessories:Wholesale, Large & Small Lots:Women's Accessories, Handbags:Scarves, Wraps"
50983,"Clothing, Shoes & Accessories:Wholesale, Large & Small Lots:Women's Accessories, Handbags:Other Wholesale Women's Accs"
50986,"Clothing, Shoes & Accessories:Wholesale, Large & Small Lots:Women's Clothing:Dresses"
50987,"Clothing, Shoes & Accessories:Wholesale, Large & Small Lots:Women's Clothing:Jeans"
50988,"Clothing, Shoes & Accessories:Wholesale, Large & Small Lots:Women's Clothing:Outerwear"
50989,"Clothing, Shoes & Accessories:Wholesale, Large & Small Lots:Women's Clothing:Pants"
50990,"Clothing, Shoes & Accessories:Wholesale, Large & Small Lots:Women's Clothing:Shirts, Tops"
50991,"Clothing, Shoes & Accessories:Wholesale, Large & Small Lots:Women's Clothing:Shorts"
50992,"Clothing, Shoes & Accessories:Wholesale, Large & Small Lots:Women's Clothing:Skirts"
50993,"Clothing, Shoes & Accessories:Wholesale, Large & Small Lots:Women's Clothing:Sweaters"
50994,"Clothing, Shoes & Accessories:Wholesale, Large & Small Lots:Women's Clothing:Swimwear"
50996,Cameras & Photo:Wholesale Lots:Digital Cameras
50997,Cameras & Photo:Wholesale Lots:Film Cameras
50999,Consumer Electronics:Wholesale Lots:Accessories & Cables
51000,"Consumer Electronics:Wholesale Lots:TV, Video & Home Audio"
51004,Consumer Electronics:Wholesale Lots:Other Consumer Electronic Lots
51006,Health & Beauty:Wholesale Lots:Beauty & Personal Care:Bath & Body
51007,Health & Beauty:Wholesale Lots:Beauty & Personal Care:Hair Care
51008,Health & Beauty:Wholesale Lots:Beauty & Personal Care:Fragrances
51009,Health & Beauty:Wholesale Lots:Beauty & Personal Care:Nail
51010,Health & Beauty:Wholesale Lots:Beauty & Personal Care:Other Whlsl Personal Care
51017,Home & Garden:Wholesale Lots:Wedding & Party Supplies:Party Supplies
51018,Home & Garden:Wholesale Lots:Wedding & Party Supplies:Wedding Supplies
51019,Home & Garden:Wholesale Lots:Wedding & Party Supplies:Glow Sticks
51023,Toys & Hobbies:Wholesale Lots:Diecast Toy Vehicles
51024,Toys & Hobbies:Wholesale Lots:Games
51025,"Toys & Hobbies:Wholesale Lots:Novelty, Vending Toys"
51028,Toys & Hobbies:Wholesale Lots:Pretend Play & Preschool
51029,Toys & Hobbies:Wholesale Lots:Radio Control
51030,"Toys & Hobbies:Wholesale Lots:Stuffed Animals, Beanbag Plush"
51031,"Toys & Hobbies:Wholesale Lots:TV, Movie & Character Toys"
51032,Toys & Hobbies:Wholesale Lots:Model Railroads & Trains
51039,Computers & Networking:Drives & Storage:Apple Drives:DVD Drives
51049,"Computers & Networking:Monitors & Projectors:Monitor Accessories:Wall Mounts, Arms"
51051,Computers & Networking:Monitors & Projectors:Monitor Accessories:Glare Filters
51052,"Computers/Tablets & Networking:Monitors, Projectors & Accs:Monitor Mounts & Stands"
51059,Computers & Networking:Computer Components:Cases & Towers:Mid-Tower (with Power Supply):300 Watts & Under
51060,Computers & Networking:Computer Components:Cases & Towers:Mid-Tower (with Power Supply):301-350 Watts
51063,Computers & Networking:Computer Components:Cases & Towers:Mid-Tower (with Power Supply):451 Watts & Up
51064,Computers/Tablets & Networking:Computer Components & Parts:Computer Cases & Accessories:Case Accessories & Tool Kits
51065,Computers & Networking:Drives & Storage:DVD-RW/+RW Drives:Internal (Desktop)
51071,"Computers/Tablets & Networking:Drives, Storage & Blank Media:USB Flash Drives"
51078,Computers & Networking:Drives & Storage:Jaz Drives
51082,Computers/Tablets & Networking:Laptop & Desktop Accessories:Memory Card Readers & Adapters
51086,"Computers/Tablets & Networking:Keyboards, Mice & Pointers:Remote Controls & Pointers"
51087,Computers & Networking:Scanners:Flatbed Scanners
51090,Computers & Networking:Drives & Storage:Tape Drives:Tape Libraries
51100,Computers/Tablets & Networking:Wholesale Lots:Computer Components & Parts
51104,Computers/Tablets & Networking:Wholesale Lots:Computer Accessories
51167,"Computers/Tablets & Networking:Enterprise Networking, Servers:Load Balancers"
51168,"Computers/Tablets & Networking:Enterprise Networking, Servers:Firewall & VPN Devices"
51169,Computers/Tablets & Networking:Computer Cables & Connectors:Cabling Tools
51170,Computers & Networking:Networking & Communications:Networking & Telecom Tools:Crimping Tools
51171,Computers & Networking:Networking & Communications:Networking & Telecom Tools:Punch Down Tools
51172,Computers/Tablets & Networking:Cables & Connectors:KVM Switches & KVM Cables
51177,Computers & Networking:Networking & Communications:Network Cables & Connectors:Cable Boots
51179,Computers & Networking:Networking & Communications:Network Cables & Connectors:Cat-5 Patch Cables:3 Feet & Under
51180,Computers & Networking:Networking & Communications:Network Cables & Connectors:Cat-5 Patch Cables:4-7 Feet
51181,Computers & Networking:Networking & Communications:Network Cables & Connectors:Cat-5 Patch Cables:8-10 Feet
51182,Computers & Networking:Networking & Communications:Network Cables & Connectors:Cat-5 Patch Cables:11-25 Feet
51183,Computers & Networking:Networking & Communications:Network Cables & Connectors:Cat-5 Patch Cables:26-50 Feet
51184,Computers & Networking:Networking & Communications:Network Cables & Connectors:Cat-5 Patch Cables:51-75 Feet
51186,Computers & Networking:Networking & Communications:Network Cables & Connectors:Cat-6 Patch Cables
51187,Computers & Networking:Networking & Communications:Network Cables & Connectors:Cat-5e & Cat-6 Raw Cables
51195,Computers & Networking:Networking & Communications:Network Interface Cards:PCI Network Cards:10/100 Mbps
51196,Computers & Networking:Networking & Communications:Network Interface Cards:PCI Network Cards:Gigabit & Up
51199,"Computers/Tablets & Networking:Enterprise Networking, Servers:Racks, Chassis & Patch Panels:Rackmount Cabinets & Frames"
51206,Computers & Networking:Networking & Communications:Network Switch Components:GBICs
51210,Computers & Networking:Networking & Communications:Network Switch Components:Switch Modules
51215,"Computers & Networking:Servers:Branded, Standard"
51249,Computers & Networking:Networking & Communications:Network Storage Equipment:Storage Components & Cards:RAID Components & Drives
51268,"Computers/Tablets & Networking:Enterprise Networking, Servers:Switches & Hubs:Network Switches"
51271,Business & Industrial:Office:Telecom Systems:Multiplexers
51272,Computers & Networking:Networking & Communications:Telecom Systems:Parts & Components
51278,Business & Industrial:Office:Telecom Systems:Voicemail & Voice Processing Systems
51279,Business & Industrial:Office:Telecom Systems:Other Telecom Systems
51284,Computers & Networking:Computer Accessories:Cables & Connectors:Printer Cables & Extenders:Parallel (IEEE1284) Cables
51285,Computers & Networking:Computer Accessories:Cables & Connectors:Printer Cables & Extenders:USB Cables
51287,Computers & Networking:Computer Accessories:Cables & Connectors:Printer Cables & Extenders:USB to Parallel (IEEE 1284)
51288,"Computers/Tablets & Networking:Printers, Scanners & Supplies:Printer & Scanner Parts & Accs:Laser Drums"
51289,"Computers & Networking:Printer Parts, Supplies & Accs:Ink Cartridges:Branded:Multi-Packs"
51291,"Computers & Networking:Printer Parts, Supplies & Accs:Ink Cartridges:Compatible:Single Units"
51292,"Computers & Networking:Printer Parts, Supplies & Accs:Ink Cartridges:Compatible:Multi-Packs"
51328,"Computers/Tablets & Networking:Printers, Scanners & Supplies:Printer & Scanner Parts & Accs:Print Heads"
51330,Computers/Tablets & Networking:Wholesale Lots:Printers & Scanners
51331,Computers & Networking:Software:System Utilities & Maintenance:Backup
51335,Computers & Networking:Software:Business & Productivity:Spreadsheet Analysis
51340,Computers & Networking:Software:Developer Tools:Other
51342,"Computers & Networking:Software:Education & Reference:Geography, Maps & Atlases"
51343,Computers & Networking:Software:Education & Reference:Reading
51344,Computers & Networking:Software:Graphics & Multimedia:Digital Image Editing
51347,Computers & Networking:Software:Children's Software:Art & Creativity
51348,Computers & Networking:Software:Children's Software:Early Learning
51349,Computers & Networking:Software:Children's Software:Virtual Pets
51350,Computers & Networking:Software:Networking & Servers:Other
51567,"Clothing, Shoes & Accessories:Kids' Clothing, Shoes & Accs:Girls' Clothing (Sizes 4 & Up):Swimwear"
51568,"Clothing, Shoes & Accessories:Kids' Clothing, Shoes & Accs:Girls' Clothing (Sizes 4 & Up):Pants"
51580,"Clothing, Shoes & Accessories:Kids' Clothing, Shoes & Accs:Girls' Clothing (Sizes 4 & Up):Outerwear"
51581,"Clothing, Shoes & Accessories:Kids' Clothing, Shoes & Accs:Girls' Clothing (Sizes 4 & Up):Dresses"
51582,"Clothing, Shoes & Accessories:Kids' Clothing, Shoes & Accs:Girls' Clothing (Sizes 4 & Up):Sweaters"
51583,"Clothing, Shoes & Accessories:Kids' Clothing, Shoes & Accs:Girls' Clothing (Sizes 4 & Up):Skirts"
51585,"Clothing, Shoes & Accessories:Children's Clothing & Shoes:Girls-Clothing (Sizes 4-16+):Tops, Shirts & T-Shirts"
51586,"Clothing, Shoes & Accessories:Kids' Clothing, Shoes & Accs:Girls' Clothing (Sizes 4 & Up):Underwear"
51587,"Clothing, Shoes & Accessories:Kids' Clothing, Shoes & Accs:Girls' Clothing (Sizes 4 & Up):Other Girls' Clothes Sizes 4+"
51919,"Clothing, Shoes & Accessories:Kids' Clothing, Shoes & Accs:Boys' Clothing (Sizes 4 & Up):Swimwear"
51920,"Clothing, Shoes & Accessories:Kids' Clothing, Shoes & Accs:Boys' Clothing (Sizes 4 & Up):Pants"
51933,"Clothing, Shoes & Accessories:Kids' Clothing, Shoes & Accs:Boys' Clothing (Sizes 4 & Up):Outerwear"
51946,"Clothing, Shoes & Accessories:Kids' Clothing, Shoes & Accs:Boys' Clothing (Sizes 4 & Up):Sweaters"
51973,"Clothing, Shoes & Accessories:Kids' Clothing, Shoes & Accs:Boys' Clothing (Sizes 4 & Up):Underwear"
52332,Dolls & Bears:Dolls:Barbie Contemporary (1973-Now):Barbie Dolls:Fairytale Barbie:Swan Lake:
52333,"Dolls & Bears:Dolls:By Brand, Company, Character:Mrs. Beasley"
52334,"Toys & Hobbies:Action Figures:TV, Movie & Video Games:Star Wars:Episodes 4-6 (1977-1989):Power of the Force 1985:"
52338,Toys & Hobbies:Building Toys:Mega Bloks
52339,Toys & Hobbies:Building Toys:Rokenbok
52341,"Toys & Hobbies:Electronic, Battery & Wind-Up:Electronic & Interactive:Micropets"
52343,"Toys & Hobbies:Electronic, Battery & Wind-Up:Electronic & Interactive:Video Now:Other Video Now Toys"
52344,Toys & Hobbies:Preschool Toys & Pretend Play:Step 2
52345,Baby:Nursery Bedding:Cribskirts & Dust Ruffles
52346,Home & Garden:Holiday & Seasonal Decor:Christmas & Winter:Linens & Pillows
52347,Home & Garden:Holiday & Seasonal Decor:Christmas & Winter:Table Decor & Serving Pieces
52348,Home & Garden:Home Improvement:Building & Hardware:Wallpaper & Accessories:Other Wallpaper
52352,Pet Supplies:Dog Supplies:Costumes
52354,Pet Supplies:Dog Supplies:Collars & Tags:Leather Collars
52355,Pet Supplies:Dog Supplies:Collars & Tags:Nylon Collars
52356,Pet Supplies:Dog Supplies:Collars & Tags:Name Tags & Charms
52357,"Clothing, Shoes & Accessories:Men's Accessories:Backpacks, Bags & Briefcases"
52358,"Clothing, Shoes & Accessories:Men's Accessories:Backpacks, Bags & Briefcases:Backpacks & Bookbags"
52359,"Clothing, Shoes & Accessories:Men's Accessories:Backpacks, Bags & Briefcases:Duffle, Gym Bags"
52360,"Clothing, Shoes & Accessories:Men's Accessories:Backpacks, Bags & Briefcases:Fanny, Waist Packs"
52361,"Clothing, Shoes & Accessories:Men's Accessories:Backpacks, Bags & Briefcases:Messenger Bags"
52363,"Clothing, Shoes & Accessories:Men's Accessories:Backpacks, Bags & Briefcases:Briefcases-Hard"
52364,"Clothing, Shoes & Accessories:Men's Accessories:Backpacks, Bags & Briefcases:Briefcases-Soft"
52365,"Clothing, Shoes & Accessories:Men's Accessories:Hats"
52366,"Clothing, Shoes & Accessories:Men's Accessories:Hats:Ball Cap"
52367,"Clothing, Shoes & Accessories:Men's Accessories:Hats:Beanie, Skull, Chullo"
52368,"Clothing, Shoes & Accessories:Men's Accessories:Hats:Biker, Head Wrap"
52369,"Clothing, Shoes & Accessories:Men's Accessories:Hats:Bucket, Fedora"
52370,"Clothing, Shoes & Accessories:Men's Accessories:Hats:Cowboy, Western"
52371,"Clothing, Shoes & Accessories:Men's Accessories:Hats:Trucker"
52372,"Clothing, Shoes & Accessories:Men's Accessories:Hats:Visor"
52373,"Clothing, Shoes & Accessories:Men's Accessories:Key Chains, Rings & Cases"
52382,"Clothing, Shoes & Accessories:Men's Accessories:Scarves"
52383,"Clothing, Shoes & Accessories:Vintage:Men's Vintage Clothing:Pre-1930 (Victorian, 20s)"
52391,"Clothing, Shoes & Accessories:Vintage:Men's Vintage Clothing:1947-64 (Post WWII-Early 60s):Coats, Jackets, Sweaters"
52393,"Clothing, Shoes & Accessories:Vintage:Men's Vintage Clothing:1947-64 (Post WWII-Early 60s):Shirts"
52397,"Clothing, Shoes & Accessories:Vintage:Men's Vintage Clothing:1965-76 (Mod, Hippie, Disco):Coats, Jackets, Sweaters"
52399,"Clothing, Shoes & Accessories:Vintage:Men's Vintage Clothing:1965-76 (Mod, Hippie, Disco):Suits"
52405,"Clothing, Shoes & Accessories:Vintage:Men's Vintage Clothing:1977-89 (Punk, New Wave, 80s):Shirts"
52436,"Clothing, Shoes & Accessories:Vintage:Women's Vintage Clothing:1947-64 (New Look-Early 60s):Lingerie:Stockings:"
52455,"Clothing, Shoes & Accessories:Vintage:Women's Vintage Clothing:1977-89 (Punk, New Wave, 80s):Lingerie:Corsets, Girdles:"
52480,Sporting Goods:Outdoor Sports:Archery:Targets
52482,Sporting Goods:Outdoor Sports:Camping & Hiking:Hiking Gear:Compasses & GPS
52483,Sporting Goods:Outdoor Sports:Camping & Hiking:Insect Nets & Repellents
52484,Sporting Goods:Outdoor Sports:Camping & Hiking:Showers & Toilets
52501,"Sporting Goods:Outdoor Sports:Hunting:Gun Safety & Storage:Cabinets, Racks & Safes"
52503,Sporting Goods:Hunting:Hunting Accessories:Hunting Bags & Packs
52504,Sporting Goods:Hunting:Hunting Accessories:Game Feeders & Feed
52505,Sporting Goods:Hunting:Game & Trail Cameras
52506,Sporting Goods:Hunting:Hunting Accessories:Scents & Scent Eliminators
52507,Sporting Goods:Hunting:Blinds & Treestands:Seats & Chairs
52508,Sporting Goods:Hunting:Blinds & Treestands:Tree Stands
52509,Sporting Goods:Hunting:Hunting Accessories:Other Hunting Accessories
52510,"Sporting Goods:Hunting:Scopes, Optics & Lasers:Scope Mounts & Accessories"
52514,"Toys & Hobbies:Action Figures:TV, Movie & Video Games:Halo"
52533,Business & Industrial:Restaurant & Catering:Wholesale Lots:Retail Supplies
52534,Business & Industrial:Electrical & Test Equipment:Wholesale Lots
52535,"Clothing, Shoes & Accessories:Wholesale, Large & Small Lots:Men's Clothing:Socks & Underwear"
52536,"Clothing, Shoes & Accessories:Wholesale, Large & Small Lots:Women's Clothing:Intimates"
52537,"Clothing, Shoes & Accessories:Wholesale, Large & Small Lots:Women's Clothing:Maternity"
52539,Computers/Tablets & Networking:Wholesale Lots:Monitors & Projectors
52541,Books:Wholesale & Bulk Lots:Books:6-10 Items
52542,Books:Wholesale & Bulk Lots:Books:51-100 Items
52543,Books:Wholesale & Bulk Lots:Magazines
52547,Dolls & Bears:Wholesale Lots:Barbie
52548,Dolls & Bears:Wholesale Lots:Bears
52549,Dolls & Bears:Wholesale Lots:Doll Clothes & Furniture
52550,Dolls & Bears:Wholesale Lots:Other Doll & Bear Whlsl Lots
52551,DVDs & Movies:Wholesale Lots:DVDs:51-100 Items
52552,DVDs & Movies:Wholesale Lots:DVDs:251-500 Items
52554,DVDs & Movies:Storage & Media Accessories
52559,Home & Garden:Wholesale Lots:Educational Materials
52762,"Clothing, Shoes & Accessories:Costumes, Reenactment, Theater:Costumes:Men"
53059,Business & Industrial:Agriculture & Forestry:Livestock Supplies:Animal Health & Veterinary
53107,Business & Industrial:Facility Maintenance & Safety:Surveillance & Alarm Equipment:Two-Way Radio Parts & Accessories:Two-Way Radio Antennas
53112,"Business & Industrial:Electrical & Test Equipment:Electrical Supply Equipment:Receptacles, Outlets & Plugs:Electrical Outlets"
53120,"Clothing, Shoes & Accessories:Men's Shoes:Dress Shoes"
53141,Business & Industrial:MRO & Industrial Supply:Lighting & Lasers:Industrial Lasers
53142,Business & Industrial:MRO & Industrial Supply:Fasteners & Hardware:Magnets:Cylinder
53145,Business & Industrial:Facility Maintenance & Safety:Surveillance & Alarm Equipment:Alarm Systems & Accessories:Other Alarm Parts & Accessories
53146,Business & Industrial:Facility Maintenance & Safety:Surveillance & Alarm Equipment:Alarm Systems & Accessories:Closed Circuit Cameras
53147,Business & Industrial:Facility Maintenance & Safety:Surveillance & Alarm Equipment:Alarm Systems & Accessories:Alarm Control Panels & Keypads
53148,"Business & Industrial:Facility Maintenance & Safety:Surveillance & Alarm Equipment:Alarm Systems & Accessories:Sirens, Bells & Alarm Speakers"
53149,Business & Industrial:MRO & Industrial Supply:Safety & Security:Emergency & Safety Lights:Other Emergency Lights
53150,"Business & Industrial:MRO & Industrial Supply:Safety & Security:Locks, Safes & Locksmith Gear:Locks"
53151,Business & Industrial:Facility Maintenance & Safety:Personal Protective Equip/PPE:Protective Suits & Coveralls
53152,Business & Industrial:Facility Maintenance & Safety:Personal Protective Equip/PPE:Ear Plugs & Ear Muffs:Ear Plugs
53153,Business & Industrial:Facility Maintenance & Safety:Personal Protective Equip/PPE:Safety Harnesses
53154,Business & Industrial:MRO & Industrial Supply:Safety & Security:Radiation Detectors & Geigers
53159,"Clothing, Shoes & Accessories:Women's Clothing:Tops"
53187,"Business & Industrial:Restaurant & Catering:Bar & Beverage Equipment:Coffee, Cocoa & Tea Equipment:Espresso Machines"
53188,"Business & Industrial:Restaurant & Catering:Bar & Beverage Equipment:Coffee, Cocoa & Tea Equipment:Tea Equipment"
53189,Business & Industrial:Restaurant & Catering:Bar & Beverage Equipment:Draft Beer Dispensing:Systems & Conversion Kits
53215,Business & Industrial:Restaurant & Catering:Commercial Kitchen Equipment:Food Preparation Equipment:Meat Grinders & Butcher Supply:Knives:
53216,"Business & Industrial:Restaurant & Catering:Commercial Kitchen Equipment:Cooking & Warming Equipment:Grills, Griddles & Broilers"
